ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,PUMS Degree Field,ID PUMS Degree Field,Slug PUMS Degree Field
79500US1703205,"York Township PUMA, IL",2015,2015,TRUE,TRUE,1.732440931,1387,903.7762399,58679.84427,15938.72343,15,york-township-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3701702,"Greensboro City (South) PUMA, NC",2015,2015,TRUE,TRUE,1.054309783,758,671.195215,48853.22955,29629.48374,8,greensboro-city-(south)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1703204,"Downers Grove Township PUMA, IL",2015,2015,TRUE,TRUE,1.009051829,960,755.582921,34237.55417,28835.04706,9,downers-grove-township-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1703203,"Lisle Township PUMA, IL",2015,2015,TRUE,TRUE,1.633039071,1294,873.5402066,43031.60124,18415.61222,14,lisle-township-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3701801,"Winston-Salem City (North) PUMA, NC",2015,2015,TRUE,TRUE,1.632207743,915,734.5625066,63435.60219,27025.36859,10,winston-salem-city-(north)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1703202,"Milton Township PUMA, IL",2015,2015,TRUE,TRUE,1.550404198,1254,860.4147867,78575.26635,37072.24883,13,milton-township-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3701802,"Winston-Salem City (South) PUMA, NC",2015,2015,TRUE,TRUE,1.341050477,1082,800.3648306,31682.87985,16473.62715,16,winston-salem-city-(south)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1703108,"Will County (South) PUMA, IL",2015,2015,TRUE,TRUE,0.794602667,536,565.398367,27781.33955,27580.89464,5,will-county-(south)-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1703107,"Frankfort, Homer & New Lenox (North) Townships PUMA, IL",2015,2015,TRUE,TRUE,1.123914695,949,750.660867,48420.24025,30841.56223,8,frankfort-homer-&-new-lenox-(north)-townships-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3702201,"Asheville City PUMA, NC",2015,2015,TRUE,TRUE,2.920244399,2215,1132.860772,30076.5237,7456.589775,18,asheville-city-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1703106,"DuPage & Wheatland Townships PUMA, IL",2015,2015,TRUE,TRUE,0.348598821,400,489.888887,95843.49,94603.37061,5,dupage-&-wheatland-townships-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1703105,"Plainfield & Lockport Townships PUMA, IL",2015,2015,TRUE,TRUE,0.988285678,938,746.9793531,31688.1919,12938.54383,8,plainfield-&-lockport-townships-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1703008,"Elgin (North & Central) & Dundee Townships PUMA, IL",2015,2015,TRUE,TRUE,0.838017685,729,659.1881697,55118.83128,36715.77229,6,elgin-(north-&-central)-&-dundee-townships-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1703007,"St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA, IL",2015,2015,TRUE,TRUE,0.94630096,755,670.3525247,21168.70993,12826.94393,5,st.-charles-batavia-(central)-&-geneva-(central)-townships-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3702500,"Henderson & Transylvania Counties PUMA, NC",2015,2015,TRUE,TRUE,1.337086291,1014,774.8274129,27253.83432,14162.17995,9,henderson-&-transylvania-counties-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1702901,"Winnebago (Northeast) & Boone Counties PUMA, IL",2015,2015,TRUE,TRUE,0.824062827,732,660.604997,35109.48634,24288.49755,6,winnebago-(northeast)-&-boone-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3702600,"Shelby City PUMA, NC",2015,2015,TRUE,TRUE,0.351128128,240,379.4599002,25427.93333,22813.77958,5,shelby-city-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1702801,"Rockford City PUMA, IL",2015,2015,TRUE,TRUE,1.200262864,1321,885.1941954,47539.11885,14212.05261,9,rockford-city-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1702601,"DeKalb County PUMA, IL",2015,2015,TRUE,TRUE,1.114673253,722,654.7964389,40804.9723,25484.65058,5,dekalb-county-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3702800,"Hickory City PUMA, NC",2015,2015,TRUE,TRUE,0.480202589,417,499.7515778,43800.61871,33329.25276,6,hickory-city-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3702900,"Mooresville Town & Statesville City PUMA, NC",2015,2015,TRUE,TRUE,0.713646979,626,611.357206,65011.94249,48869.24485,9,mooresville-town-&-statesville-city-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1702501,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA, IL",2015,2015,TRUE,TRUE,0.791308854,668,631.2043477,45660.93713,20525.76622,8,knox-stark-bureau-marshall-&-woodford-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1702100,"Champaign & Urbana Cities PUMA, IL",2015,2015,TRUE,TRUE,1.157457237,1471,934.369887,41271.54317,24419.50443,13,champaign-&-urbana-cities-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703101,"Charlotte City (Central) PUMA, NC",2015,2015,TRUE,TRUE,1.829312454,1618,975.4970381,52017.45859,29932.17365,17,charlotte-city-(central)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1702000,"McLean County PUMA, IL",2015,2015,TRUE,TRUE,0.946015716,1133,821.1936098,108913.2215,125339.3562,14,mclean-county-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1701900,"Tazewell County PUMA, IL",2015,2015,TRUE,TRUE,1.124800192,946,749.4689533,44085.25159,11745.51188,5,tazewell-county-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703104,"Charlotte City (South) PUMA, NC",2015,2015,TRUE,TRUE,1.046195677,1048,789.2573043,70345.48092,27967.20373,13,charlotte-city-(south)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1701701,"Peoria City PUMA, IL",2015,2015,TRUE,TRUE,0.844630434,934,746.1047451,48052.52248,73597.5822,12,peoria-city-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703105,"Charlotte City (Southwest) PUMA, NC",2015,2015,TRUE,TRUE,0.575862602,472,531.3485011,53913.39831,32364.37106,6,charlotte-city-(southwest)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1701602,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA, IL",2015,2015,TRUE,TRUE,0.31279031,266,399.5876742,38990.95113,28786.23319,6,menard-logan-de-witt-piatt-moultrie-shelby-&-christian-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703106,"Huntersville, Cornelius & Davidson Towns PUMA, NC",2015,2015,TRUE,TRUE,1.799799134,1873,1049.766614,49884.86492,21306.51738,16,huntersville-cornelius-&-davidson-towns-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1701500,"Decatur City PUMA, IL",2015,2015,TRUE,TRUE,0.631351121,387,480.9530749,31530.75969,18793.51605,5,decatur-city-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703107,"Mint Hill & Matthews (North) Towns PUMA, NC",2015,2015,TRUE,TRUE,1.073116995,814,695.4588903,54782.29975,29384.76757,8,mint-hill-&-matthews-(north)-towns-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1701300,"Springfield City PUMA, IL",2015,2015,TRUE,TRUE,0.547155671,640,618.8449004,26893.0125,20642.19242,9,springfield-city-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703108,"Matthews Town (South) PUMA, NC",2015,2015,TRUE,TRUE,1.31349067,1033,782.1776331,44043.98451,12942.18718,10,matthews-town-(south)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3703200,"Concord, Kannapolis Cities & Harrisburg Town PUMA, NC",2015,2015,TRUE,TRUE,1.718710195,1540,952.4091435,31716.53247,13363.20776,15,concord-kannapolis-cities-&-harrisburg-town-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1701001,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA, IL",2015,2015,TRUE,TRUE,0.405859051,360,464.5719234,32851.19444,24477.72106,6,monroe-randolph-washington-jefferson-&-marion-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703500,"Davidson County PUMA, NC",2015,2015,TRUE,TRUE,0.471388927,423,503.3637043,56480.28369,17338.98693,5,davidson-county-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1700900,"Jackson, Williamson, Franklin & Perry Counties PUMA, IL",2015,2015,TRUE,TRUE,1.22169349,1216,849.1631768,38406.70724,23820.54971,11,jackson-williamson-franklin-&-perry-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3703800,"Harnett County PUMA, NC",2015,2015,TRUE,TRUE,0.478986894,319,437.1042354,42688.52978,31752.13786,7,harnett-county-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3704200,"Greenville City PUMA, NC",2015,2015,TRUE,TRUE,0.763074935,816,697.7648086,36986.64216,27287.64287,8,greenville-city-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3704400,"Carteret, Beaufort & Pamlico Counties PUMA, NC",2015,2015,TRUE,TRUE,0.945741791,658,625.8126717,46255.96049,20004.37768,6,carteret-beaufort-&-pamlico-counties-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1700202,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA, IL",2015,2015,TRUE,TRUE,0.517003747,505,549.8257174,38486.40792,23813.70429,7,henry-mercer-henderson-warren-hancock-mcdonough-&-fulton-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US1700104,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA, IL",2015,2015,TRUE,TRUE,0.828937803,587,591.5495885,32665.08688,22843.65053,7,jo-daviess-carroll-whiteside-&-lee-counties-puma-il,Visual & Performing Arts,50,visual-performing-arts
79500US3704700,"Wilmington City PUMA, NC",2015,2015,TRUE,TRUE,1.337342362,1265,865.427141,50268.04427,21912.01845,11,wilmington-city-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3704800,"Brunswick County PUMA, NC",2015,2015,TRUE,TRUE,0.807503735,460,523.7372745,113397.0696,163200.0095,5,brunswick-county-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3705001,"Fayetteville City (Central & East) PUMA, NC",2015,2015,TRUE,TRUE,1.347889642,879,721.3544774,34872.91923,13509.28893,7,fayetteville-city-(central-&-east)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1600702,"Boise (North & West) & Garden City Cities PUMA, ID",2015,2015,TRUE,TRUE,1.710373393,1205,842.5221156,30026.37012,13430.57362,8,boise-(north-&-west)-&-garden-city-cities-puma-id,Visual & Performing Arts,50,visual-performing-arts
79500US3705002,"Hope Mills & Spring Lake Towns PUMA, NC",2015,2015,TRUE,TRUE,0.425480431,277,407.4597564,43417.62455,31257.58783,5,hope-mills-&-spring-lake-towns-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US3705003,"Fayetteville City (West) PUMA, NC",2015,2015,TRUE,TRUE,0.734406978,430,506.6192358,46002.26047,44890.31702,6,fayetteville-city-(west)-puma-nc,Visual & Performing Arts,50,visual-performing-arts
79500US1600100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA, ID",2015,2015,TRUE,TRUE,0.861599067,576,585.8522921,49523.80208,53499.70682,5,bonner-latah-shoshone-boundary-benewah-&-kootenai-(southeast)-counties-puma-id,Visual & Performing Arts,50,visual-performing-arts
79500US1500307,"Central Oahu PUMA, HI",2015,2015,TRUE,TRUE,0.942324408,998,770.7377878,39657.5992,14546.46874,8,central-oahu-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US1500305,"Nuuanu to Kalihi PUMA, HI",2015,2015,TRUE,TRUE,0.7326071,619,607.8522258,65597.18901,106505.9274,9,nuuanu-to-kalihi-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US1500304,"Tantalus to Waikiki PUMA, HI",2015,2015,TRUE,TRUE,2.665817763,2163,1121.44907,34614.29126,8237.462276,14,tantalus-to-waikiki-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US3900200,"Bowling Green City PUMA, OH",2015,2015,TRUE,TRUE,0.838139077,649,621.9674186,25041.62866,17046.33972,8,bowling-green-city-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1500303,"East Honolulu to Kapahulu PUMA, HI",2015,2015,TRUE,TRUE,1.53525859,1005,770.3475362,44513.16617,28304.89589,11,east-honolulu-to-kapahulu-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US3900300,"Perrysburg, Sylvania & Maumee Cities PUMA, OH",2015,2015,TRUE,TRUE,1.156333657,1066,795.4161209,56024.57036,25340.91442,12,perrysburg-sylvania-&-maumee-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1500302,"Koolaupoko PUMA, HI",2015,2015,TRUE,TRUE,1.595011164,1163,828.3571659,55819.39123,23701.67047,13,koolaupoko-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US1500301,"Rural Oahu PUMA, HI",2015,2015,TRUE,TRUE,0.779341283,480,535.1028067,42413.95833,30874.13476,5,rural-oahu-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US3900500,"Toledo City (East) PUMA, OH",2015,2015,TRUE,TRUE,0.933502159,682,637.1758684,61236.54545,28371.10608,8,toledo-city-(east)-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1500200,"Hawaii County PUMA, HI",2015,2015,TRUE,TRUE,1.245584018,1283,872.1028044,37093.67108,13895.22828,10,hawaii-county-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US1500100,"Maui, Kalawao & Kauai Counties PUMA, HI",2015,2015,TRUE,TRUE,0.499017114,728,660.2330318,36505.42582,18485.02753,7,maui-kalawao-&-kauai-counties-puma-hi,Visual & Performing Arts,50,visual-performing-arts
79500US3900901,"Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA, OH",2015,2015,TRUE,TRUE,0.695936839,417,499.0308885,29384.81775,22408.39929,5,olmsted-township-bay-village-north-olmsted-&-westlake-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304600,"Fulton County (Central)Atlanta City (Central) PUMA, GA",2015,2015,TRUE,TRUE,0.829202826,540,567.3724103,24812.8037,19179.93989,8,fulton-county-(central)-atlanta-city-(central)-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3900902,"Berea, Brook Park, Lakewood & Rocky River Cities PUMA, OH",2015,2015,TRUE,TRUE,1.77727003,1672,991.9928092,64491.8756,34717.48743,16,berea-brook-park-lakewood-&-rocky-river-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304400,"Douglas County PUMA, GA",2015,2015,TRUE,TRUE,0.810163104,670,632.0686067,22627.37015,18000.75103,5,douglas-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3900903,"Broadview Heights, North Royalton & Strongsville Cities PUMA, OH",2015,2015,TRUE,TRUE,0.593423184,431,507.687045,41219.08585,58883.92394,5,broadview-heights-north-royalton-&-strongsville-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304100,"Columbia County PUMA, GA",2015,2015,TRUE,TRUE,0.653646645,543,569.6161818,54421.92265,15734.79398,5,columbia-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1304006,"Gwinnett County (Southwest)Lilburn City PUMA, GA",2015,2015,TRUE,TRUE,0.512618301,705,649.6607767,50322.10496,18308.66365,7,gwinnett-county-(southwest)-lilburn-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3900905,"Cleveland City (West) PUMA, OH",2015,2015,TRUE,TRUE,1.377075225,780,679.3849449,47086.3641,9754.098257,7,cleveland-city-(west)-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304005,"Gwinnett County (South)Snellville City PUMA, GA",2015,2015,TRUE,TRUE,1.015933318,752,668.70617,24742.67021,18251.39421,7,gwinnett-county-(south)-snellville-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1304003,"Gwinnett County (Central)Lawrenceville City PUMA, GA",2015,2015,TRUE,TRUE,0.595424255,550,573.4994121,91440.88727,47921.62795,5,gwinnett-county-(central)-lawrenceville-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3900908,"Cleveland City (East) & Bratenahl Village PUMA, OH",2015,2015,TRUE,TRUE,0.421043353,300,424.051229,46859.15667,44709.92247,5,cleveland-city-(east)-&-bratenahl-village-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US3900909,"Euclid, Cleveland Heights & South Euclid Cities PUMA, OH",2015,2015,TRUE,TRUE,1.961717967,1768,1018.793856,32603.26244,13645.33331,22,euclid-cleveland-heights-&-south-euclid-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304002,"Gwinnett County (North)Sugar Hill City PUMA, GA",2015,2015,TRUE,TRUE,2.532702307,1923,1058.372032,54457.20229,27565.19284,7,gwinnett-county-(north)-sugar-hill-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3900910,"Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA, OH",2015,2015,TRUE,TRUE,1.463847681,1289,872.8510687,67278.02638,46354.46591,19,lyndhurst-mayfield-heights-shaker-heights-&-solon-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304001,"Gwinnett County (West Central)Duluth City PUMA, GA",2015,2015,TRUE,TRUE,0.610043433,586,591.9131123,55512.05802,41061.66052,8,gwinnett-county-(west-central)-duluth-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901000,"Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA, OH",2015,2015,TRUE,TRUE,0.69896525,500,546.4313297,46662.908,20823.9207,5,eastlake-wickliffe-willoughby-&-willowick-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1304000,"Richmond County PUMA, GA",2015,2015,TRUE,TRUE,0.894201638,983,765.1711125,27321.16378,17859.41407,7,richmond-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1303700,"Northeast Georgia Regional Commission (East) PUMA, GA",2015,2015,TRUE,TRUE,0.41122331,244,382.455645,46614.17213,46564.45562,6,northeast-georgia-regional-commission-(east)-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1303600,"Clarke CountyAthens City PUMA, GA",2015,2015,TRUE,TRUE,1.510695398,1131,817.3484319,32403.94695,20638.86485,16,clarke-county-athens-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1303400,"Hall County PUMA, GA",2015,2015,TRUE,TRUE,0.786276398,847,710.7847724,46348.24085,20621.72056,11,hall-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901500,"Youngstown City, Boardman & Austintown PUMA, OH",2015,2015,TRUE,TRUE,0.534638898,566,582.0179589,30814.87279,15288.59881,8,youngstown-city-boardman-&-austintown-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1303300,"Forsyth County PUMA, GA",2015,2015,TRUE,TRUE,1.072125394,1384,906.8390335,59705.43353,23602.89791,18,forsyth-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901700,"Portage County PUMA, OH",2015,2015,TRUE,TRUE,1.600931787,1560,959.3401909,36178.87692,16541.67715,11,portage-county-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1303102,"Cherokee County (Outside Woodstock & Canton Cities) PUMA, GA",2015,2015,TRUE,TRUE,0.570328217,470,530.2411938,42747.37021,35649.85953,5,cherokee-county-(outside-woodstock-&-canton-cities)-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901801,"Hudson, Twinsburg & Macedonia Cities PUMA, OH",2015,2015,TRUE,TRUE,0.844431105,619,607.3964783,72969.33764,48267.30077,5,hudson-twinsburg-&-macedonia-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1303101,"Cherokee County (Central)Woodstock & Canton Cities PUMA, GA",2015,2015,TRUE,TRUE,2.934323119,2135,1112.106529,45828.20422,20294.64565,12,cherokee-county-(central)-woodstock-&-canton-cities-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1303005,"Cobb County (Northeast) PUMA, GA",2015,2015,TRUE,TRUE,0.955200887,882,724.4994903,74190.03175,79065.32262,11,cobb-county-(northeast)-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901802,"Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA, OH",2015,2015,TRUE,TRUE,1.216911443,875,720.3480804,42746.53257,18553.1112,8,cuyahoga-falls-(southeast)-stow-&-tallmadge-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1303004,"Cobb County (Southeast)Smyrna City PUMA, GA",2015,2015,TRUE,TRUE,1.794340812,2148,1124.23506,46361.59777,22168.49859,17,cobb-county-(southeast)-smyrna-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901804,"Akron (West) & Cuyahoga Falls (West) Cities PUMA, OH",2015,2015,TRUE,TRUE,1.014359202,615,604.7398214,20723.72358,19864.21797,6,akron-(west)-&-cuyahoga-falls-(west)-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1303003,"Cobb County (Southwest)Powder Springs City PUMA, GA",2015,2015,TRUE,TRUE,0.568913859,474,532.4977958,36105.49789,29791.01912,5,cobb-county-(southwest)-powder-springs-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3901805,"Barberton, Green & New Franklin Cities PUMA, OH",2015,2015,TRUE,TRUE,0.819240168,509,550.8828595,17264.82122,25996.87467,6,barberton-green-&-new-franklin-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1303001,"Cobb County (Central)Marietta City PUMA, GA",2015,2015,TRUE,TRUE,2.056129888,1938,1065.963847,35591.88854,14182.27908,15,cobb-county-(central)-marietta-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1302500,"Floyd, Polk & Haralson Counties PUMA, GA",2015,2015,TRUE,TRUE,0.675006891,585,591.1507134,36502.32137,22554.43658,9,floyd-polk-&-haralson-counties-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3903100,"Massillon City PUMA, OH",2015,2015,TRUE,TRUE,1.124118408,918,738.2975281,23606.70806,19495.77129,6,massillon-city-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1302400,"Fayette County PUMA, GA",2015,2015,TRUE,TRUE,1.382175228,916,736.2094356,63616.99127,50175.08562,10,fayette-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3903200,"Canton & North Canton Cities PUMA, OH",2015,2015,TRUE,TRUE,0.541027219,436,510.8023279,21194.41743,24643.24595,6,canton-&-north-canton-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US3903300,"Alliance City PUMA, OH",2015,2015,TRUE,TRUE,0.836008,697,644.5667334,34575.92826,17241.50354,7,alliance-city-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US3903800,"Licking County PUMA, OH",2015,2015,TRUE,TRUE,0.596643844,593,595.49132,138459.7774,136707.2504,6,licking-county-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1302300,"Carroll County PUMA, GA",2015,2015,TRUE,TRUE,1.037103833,638,615.8499103,42730.4326,29196.26412,6,carroll-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US1302200,"Troup, Meriwether & Heard Counties PUMA, GA",2015,2015,TRUE,TRUE,0.98269029,503,547.0254268,50736.0159,21000.47886,5,troup-meriwether-&-heard-counties-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3903900,"Fairfield County PUMA, OH",2015,2015,TRUE,TRUE,1.394372157,1282,870.8870593,42101.27613,15211.28594,11,fairfield-county-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US3904000,"Delaware County PUMA, OH",2015,2015,TRUE,TRUE,1.679531995,2104,1113.529175,41110.8327,11916.18233,12,delaware-county-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1302100,"Coweta County PUMA, GA",2015,2015,TRUE,TRUE,1.460015957,1247,858.5353455,42512.85004,20139.22697,7,coweta-county-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3904101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA, OH",2015,2015,TRUE,TRUE,0.880414065,748,667.5331258,64011.28877,32927.73942,6,columbus-(far-northeast)-gahanna-&-new-albany-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1302004,"DeKalb County (North)Dunwoody City PUMA, GA",2015,2015,TRUE,TRUE,1.645393103,1650,986.3279283,81174.95758,28271.75363,20,dekalb-county-(north)-dunwoody-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3904102,"Columbus (North), Westerville & Worthington Cities PUMA, OH",2015,2015,TRUE,TRUE,1.428864655,1012,773.5827161,43927.88538,24770.03235,13,columbus-(north)-westerville-&-worthington-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1302003,"DeKalb County (Northeast)Tucker PUMA, GA",2015,2015,TRUE,TRUE,2.227366094,2343,1170.694834,33647.40589,16638.41303,22,dekalb-county-(northeast)-tucker-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3904103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA, OH",2015,2015,TRUE,TRUE,0.808249661,653,624.0063156,62467.83461,42248.46542,5,columbus-(far-northwest)-dublin-&-hilliard-(north)-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1302002,"DeKalb CountyDecatur & Avondale Estates Cities PUMA, GA",2015,2015,TRUE,TRUE,2.280038013,1763,1015.142955,47719.91378,26386.58114,21,dekalb-county-decatur-&-avondale-estates-cities-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3904104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA, OH",2015,2015,TRUE,TRUE,1.393296667,1070,795.6331545,67694.80374,19438.57869,10,columbus-(northwest)-upper-arlington-&-grandview-heights-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1301700,"Muscogee & Chattahoochee Counties PUMA, GA",2015,2015,TRUE,TRUE,0.30749229,364,467.4522898,35566.87637,27532.76918,6,muscogee-&-chattahoochee-counties-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3904105,"Columbus City (Central) PUMA, OH",2015,2015,TRUE,TRUE,2.337192925,2329,1166.314932,46891.69944,18424.88996,25,columbus-city-(central)-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US1301600,"Middle Georgia Regional Commission (North & Outside Bibb County) PUMA, GA",2015,2015,TRUE,TRUE,0.951931266,868,718.7422912,36248.29493,23940.16948,10,middle-georgia-regional-commission-(north-&-outside-bibb-county)-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US3904106,"Columbus City (Northeast) PUMA, OH",2015,2015,TRUE,TRUE,0.81010779,583,589.6051357,44685.91424,20201.32774,6,columbus-city-(northeast)-puma-oh,Visual & Performing Arts,50,visual-performing-arts
79500US3904107,"Columbus (East), Whitehall & Bexley Cities PUMA, OH",2015,2015,TRUE,TRUE,2.272709401,1444,918.7692011,45854.21607,20932.0099,13,columbus-(east)-whitehall-&-bexley-cities-puma-oh,Visual & Performing Arts,50,visual-performing-arts
